nbr,DGP,noise_level,model,sample_size,x_cut_off,y_cut_off,nbr_run,CV_max_m,shap_max_m,min_x_frac,do_ML,do_shap
3611,3,0,Forest,1000,5,5,11,10000,3162,0.1,TRUE,TRUE
3612,3,0,Forest,1000,5,5,12,10000,3162,0.1,TRUE,TRUE
3613,3,0,Forest,1000,5,5,13,10000,3162,0.1,TRUE,TRUE
3614,3,0,Forest,1000,5,5,14,10000,3162,0.1,TRUE,TRUE
3615,3,0,Forest,1000,5,5,15,10000,3162,0.1,TRUE,TRUE
3616,3,0,Forest,1000,5,5,16,10000,3162,0.1,TRUE,TRUE
3617,3,0,Forest,1000,5,5,17,10000,3162,0.1,TRUE,TRUE
3618,3,0,Forest,1000,5,5,18,10000,3162,0.1,TRUE,TRUE
3619,3,0,Forest,1000,5,5,19,10000,3162,0.1,TRUE,TRUE
3620,3,0,Forest,1000,5,5,20,10000,3162,0.1,TRUE,TRUE
3621,3,0,Forest,1000,5,5,21,10000,3162,0.1,TRUE,TRUE
3622,3,0,Forest,1000,5,5,22,10000,3162,0.1,TRUE,TRUE
3623,3,0,Forest,1000,5,5,23,10000,3162,0.1,TRUE,TRUE
3624,3,0,Forest,1000,5,5,24,10000,3162,0.1,TRUE,TRUE
3625,3,0,Forest,1000,5,5,25,10000,3162,0.1,TRUE,TRUE
3626,3,0,Forest,1000,5,5,26,10000,3162,0.1,TRUE,TRUE
3627,3,0,Forest,1000,5,5,27,10000,3162,0.1,TRUE,TRUE
3628,3,0,Forest,1000,5,5,28,10000,3162,0.1,TRUE,TRUE
3629,3,0,Forest,1000,5,5,29,10000,3162,0.1,TRUE,TRUE
3630,3,0,Forest,1000,5,5,30,10000,3162,0.1,TRUE,TRUE
3631,3,0,Forest,1000,5,5,31,10000,3162,0.1,TRUE,TRUE
3632,3,0,Forest,1000,5,5,32,10000,3162,0.1,TRUE,TRUE
3633,3,0,Forest,1000,5,5,33,10000,3162,0.1,TRUE,TRUE
3634,3,0,Forest,1000,5,5,34,10000,3162,0.1,TRUE,TRUE
3635,3,0,Forest,1000,5,5,35,10000,3162,0.1,TRUE,TRUE
3636,3,0,Forest,1000,5,5,36,10000,3162,0.1,TRUE,TRUE
3637,3,0,Forest,1000,5,5,37,10000,3162,0.1,TRUE,TRUE
3638,3,0,Forest,1000,5,5,38,10000,3162,0.1,TRUE,TRUE
3639,3,0,Forest,1000,5,5,39,10000,3162,0.1,TRUE,TRUE
3640,3,0,Forest,1000,5,5,40,10000,3162,0.1,TRUE,TRUE
3641,3,0,Forest,1000,5,5,41,10000,3162,0.1,TRUE,TRUE
3642,3,0,Forest,1000,5,5,42,10000,3162,0.1,TRUE,TRUE
3643,3,0,Forest,1000,5,5,43,10000,3162,0.1,TRUE,TRUE
3644,3,0,Forest,1000,5,5,44,10000,3162,0.1,TRUE,TRUE
3645,3,0,Forest,1000,5,5,45,10000,3162,0.1,TRUE,TRUE
3646,3,0,Forest,1000,5,5,46,10000,3162,0.1,TRUE,TRUE
3647,3,0,Forest,1000,5,5,47,10000,3162,0.1,TRUE,TRUE
3648,3,0,Forest,1000,5,5,48,10000,3162,0.1,TRUE,TRUE
3649,3,0,Forest,1000,5,5,49,10000,3162,0.1,TRUE,TRUE
3650,3,0,Forest,1000,5,5,50,10000,3162,0.1,TRUE,TRUE
3651,3,0,Forest,3162,5,5,1,10000,3162,0.1,TRUE,TRUE
3652,3,0,Forest,3162,5,5,2,10000,3162,0.1,TRUE,TRUE
3653,3,0,Forest,3162,5,5,3,10000,3162,0.1,TRUE,TRUE
3654,3,0,Forest,3162,5,5,4,10000,3162,0.1,TRUE,TRUE
3655,3,0,Forest,3162,5,5,5,10000,3162,0.1,TRUE,TRUE
3656,3,0,Forest,3162,5,5,6,10000,3162,0.1,TRUE,TRUE
3657,3,0,Forest,3162,5,5,7,10000,3162,0.1,TRUE,TRUE
3658,3,0,Forest,3162,5,5,8,10000,3162,0.1,TRUE,TRUE
3659,3,0,Forest,3162,5,5,9,10000,3162,0.1,TRUE,TRUE
3660,3,0,Forest,3162,5,5,10,10000,3162,0.1,TRUE,TRUE
3661,3,0,Forest,3162,5,5,11,10000,3162,0.1,TRUE,TRUE
3662,3,0,Forest,3162,5,5,12,10000,3162,0.1,TRUE,TRUE
3663,3,0,Forest,3162,5,5,13,10000,3162,0.1,TRUE,TRUE
3664,3,0,Forest,3162,5,5,14,10000,3162,0.1,TRUE,TRUE
3665,3,0,Forest,3162,5,5,15,10000,3162,0.1,TRUE,TRUE
3666,3,0,Forest,3162,5,5,16,10000,3162,0.1,TRUE,TRUE
3667,3,0,Forest,3162,5,5,17,10000,3162,0.1,TRUE,TRUE
3668,3,0,Forest,3162,5,5,18,10000,3162,0.1,TRUE,TRUE
3669,3,0,Forest,3162,5,5,19,10000,3162,0.1,TRUE,TRUE
3670,3,0,Forest,3162,5,5,20,10000,3162,0.1,TRUE,TRUE
3671,3,0,Forest,3162,5,5,21,10000,3162,0.1,TRUE,TRUE
3672,3,0,Forest,3162,5,5,22,10000,3162,0.1,TRUE,TRUE
3673,3,0,Forest,3162,5,5,23,10000,3162,0.1,TRUE,TRUE
3674,3,0,Forest,3162,5,5,24,10000,3162,0.1,TRUE,TRUE
3675,3,0,Forest,3162,5,5,25,10000,3162,0.1,TRUE,TRUE
3676,3,0,Forest,3162,5,5,26,10000,3162,0.1,TRUE,TRUE
3677,3,0,Forest,3162,5,5,27,10000,3162,0.1,TRUE,TRUE
3678,3,0,Forest,3162,5,5,28,10000,3162,0.1,TRUE,TRUE
3679,3,0,Forest,3162,5,5,29,10000,3162,0.1,TRUE,TRUE
3680,3,0,Forest,3162,5,5,30,10000,3162,0.1,TRUE,TRUE
3681,3,0,Forest,3162,5,5,31,10000,3162,0.1,TRUE,TRUE
3682,3,0,Forest,3162,5,5,32,10000,3162,0.1,TRUE,TRUE
3683,3,0,Forest,3162,5,5,33,10000,3162,0.1,TRUE,TRUE
3684,3,0,Forest,3162,5,5,34,10000,3162,0.1,TRUE,TRUE
3685,3,0,Forest,3162,5,5,35,10000,3162,0.1,TRUE,TRUE
3686,3,0,Forest,3162,5,5,36,10000,3162,0.1,TRUE,TRUE
3687,3,0,Forest,3162,5,5,37,10000,3162,0.1,TRUE,TRUE
3688,3,0,Forest,3162,5,5,38,10000,3162,0.1,TRUE,TRUE
3689,3,0,Forest,3162,5,5,39,10000,3162,0.1,TRUE,TRUE
3690,3,0,Forest,3162,5,5,40,10000,3162,0.1,TRUE,TRUE
3691,3,0,Forest,3162,5,5,41,10000,3162,0.1,TRUE,TRUE
3692,3,0,Forest,3162,5,5,42,10000,3162,0.1,TRUE,TRUE
3693,3,0,Forest,3162,5,5,43,10000,3162,0.1,TRUE,TRUE
3694,3,0,Forest,3162,5,5,44,10000,3162,0.1,TRUE,TRUE
3695,3,0,Forest,3162,5,5,45,10000,3162,0.1,TRUE,TRUE
3696,3,0,Forest,3162,5,5,46,10000,3162,0.1,TRUE,TRUE
3697,3,0,Forest,3162,5,5,47,10000,3162,0.1,TRUE,TRUE
3698,3,0,Forest,3162,5,5,48,10000,3162,0.1,TRUE,TRUE
3699,3,0,Forest,3162,5,5,49,10000,3162,0.1,TRUE,TRUE
3700,3,0,Forest,3162,5,5,50,10000,3162,0.1,TRUE,TRUE
3701,3,0,Forest,10000,5,5,1,10000,3162,0.1,TRUE,TRUE
3702,3,0,Forest,10000,5,5,2,10000,3162,0.1,TRUE,TRUE
3703,3,0,Forest,10000,5,5,3,10000,3162,0.1,TRUE,TRUE
3704,3,0,Forest,10000,5,5,4,10000,3162,0.1,TRUE,TRUE
3705,3,0,Forest,10000,5,5,5,10000,3162,0.1,TRUE,TRUE
3706,3,0,Forest,10000,5,5,6,10000,3162,0.1,TRUE,TRUE
3707,3,0,Forest,10000,5,5,7,10000,3162,0.1,TRUE,TRUE
3708,3,0,Forest,10000,5,5,8,10000,3162,0.1,TRUE,TRUE
3709,3,0,Forest,10000,5,5,9,10000,3162,0.1,TRUE,TRUE
3710,3,0,Forest,10000,5,5,10,10000,3162,0.1,TRUE,TRUE
3711,3,0,Forest,10000,5,5,11,10000,3162,0.1,TRUE,TRUE
3712,3,0,Forest,10000,5,5,12,10000,3162,0.1,TRUE,TRUE
3713,3,0,Forest,10000,5,5,13,10000,3162,0.1,TRUE,TRUE
3714,3,0,Forest,10000,5,5,14,10000,3162,0.1,TRUE,TRUE
3715,3,0,Forest,10000,5,5,15,10000,3162,0.1,TRUE,TRUE
3716,3,0,Forest,10000,5,5,16,10000,3162,0.1,TRUE,TRUE
3717,3,0,Forest,10000,5,5,17,10000,3162,0.1,TRUE,TRUE
3718,3,0,Forest,10000,5,5,18,10000,3162,0.1,TRUE,TRUE
3719,3,0,Forest,10000,5,5,19,10000,3162,0.1,TRUE,TRUE
3720,3,0,Forest,10000,5,5,20,10000,3162,0.1,TRUE,TRUE
3721,3,0,Forest,10000,5,5,21,10000,3162,0.1,TRUE,TRUE
3722,3,0,Forest,10000,5,5,22,10000,3162,0.1,TRUE,TRUE
3723,3,0,Forest,10000,5,5,23,10000,3162,0.1,TRUE,TRUE
3724,3,0,Forest,10000,5,5,24,10000,3162,0.1,TRUE,TRUE
3725,3,0,Forest,10000,5,5,25,10000,3162,0.1,TRUE,TRUE
3726,3,0,Forest,10000,5,5,26,10000,3162,0.1,TRUE,TRUE
3727,3,0,Forest,10000,5,5,27,10000,3162,0.1,TRUE,TRUE
3728,3,0,Forest,10000,5,5,28,10000,3162,0.1,TRUE,TRUE
3729,3,0,Forest,10000,5,5,29,10000,3162,0.1,TRUE,TRUE
3730,3,0,Forest,10000,5,5,30,10000,3162,0.1,TRUE,TRUE
3731,3,0,Forest,10000,5,5,31,10000,3162,0.1,TRUE,TRUE
3732,3,0,Forest,10000,5,5,32,10000,3162,0.1,TRUE,TRUE
3733,3,0,Forest,10000,5,5,33,10000,3162,0.1,TRUE,TRUE
3734,3,0,Forest,10000,5,5,34,10000,3162,0.1,TRUE,TRUE
3735,3,0,Forest,10000,5,5,35,10000,3162,0.1,TRUE,TRUE
3736,3,0,Forest,10000,5,5,36,10000,3162,0.1,TRUE,TRUE
3737,3,0,Forest,10000,5,5,37,10000,3162,0.1,TRUE,TRUE
3738,3,0,Forest,10000,5,5,38,10000,3162,0.1,TRUE,TRUE
3739,3,0,Forest,10000,5,5,39,10000,3162,0.1,TRUE,TRUE
3740,3,0,Forest,10000,5,5,40,10000,3162,0.1,TRUE,TRUE
3741,3,0,Forest,10000,5,5,41,10000,3162,0.1,TRUE,TRUE
3742,3,0,Forest,10000,5,5,42,10000,3162,0.1,TRUE,TRUE
3743,3,0,Forest,10000,5,5,43,10000,3162,0.1,TRUE,TRUE
3744,3,0,Forest,10000,5,5,44,10000,3162,0.1,TRUE,TRUE
3745,3,0,Forest,10000,5,5,45,10000,3162,0.1,TRUE,TRUE
3746,3,0,Forest,10000,5,5,46,10000,3162,0.1,TRUE,TRUE
3747,3,0,Forest,10000,5,5,47,10000,3162,0.1,TRUE,TRUE
3748,3,0,Forest,10000,5,5,48,10000,3162,0.1,TRUE,TRUE
3749,3,0,Forest,10000,5,5,49,10000,3162,0.1,TRUE,TRUE
3750,3,0,Forest,10000,5,5,50,10000,3162,0.1,TRUE,TRUE
3751,3,0.1,NN,100,5,5,1,10000,3162,0.1,TRUE,TRUE
3752,3,0.1,NN,100,5,5,2,10000,3162,0.1,TRUE,TRUE
3753,3,0.1,NN,100,5,5,3,10000,3162,0.1,TRUE,TRUE
3754,3,0.1,NN,100,5,5,4,10000,3162,0.1,TRUE,TRUE
3755,3,0.1,NN,100,5,5,5,10000,3162,0.1,TRUE,TRUE
3756,3,0.1,NN,100,5,5,6,10000,3162,0.1,TRUE,TRUE
3757,3,0.1,NN,100,5,5,7,10000,3162,0.1,TRUE,TRUE
3758,3,0.1,NN,100,5,5,8,10000,3162,0.1,TRUE,TRUE
3759,3,0.1,NN,100,5,5,9,10000,3162,0.1,TRUE,TRUE
3760,3,0.1,NN,100,5,5,10,10000,3162,0.1,TRUE,TRUE
3761,3,0.1,NN,100,5,5,11,10000,3162,0.1,TRUE,TRUE
3762,3,0.1,NN,100,5,5,12,10000,3162,0.1,TRUE,TRUE
3763,3,0.1,NN,100,5,5,13,10000,3162,0.1,TRUE,TRUE
3764,3,0.1,NN,100,5,5,14,10000,3162,0.1,TRUE,TRUE
3765,3,0.1,NN,100,5,5,15,10000,3162,0.1,TRUE,TRUE
3766,3,0.1,NN,100,5,5,16,10000,3162,0.1,TRUE,TRUE
3767,3,0.1,NN,100,5,5,17,10000,3162,0.1,TRUE,TRUE
3768,3,0.1,NN,100,5,5,18,10000,3162,0.1,TRUE,TRUE
3769,3,0.1,NN,100,5,5,19,10000,3162,0.1,TRUE,TRUE
3770,3,0.1,NN,100,5,5,20,10000,3162,0.1,TRUE,TRUE
3771,3,0.1,NN,100,5,5,21,10000,3162,0.1,TRUE,TRUE
3772,3,0.1,NN,100,5,5,22,10000,3162,0.1,TRUE,TRUE
3773,3,0.1,NN,100,5,5,23,10000,3162,0.1,TRUE,TRUE
3774,3,0.1,NN,100,5,5,24,10000,3162,0.1,TRUE,TRUE
3775,3,0.1,NN,100,5,5,25,10000,3162,0.1,TRUE,TRUE
3776,3,0.1,NN,100,5,5,26,10000,3162,0.1,TRUE,TRUE
3777,3,0.1,NN,100,5,5,27,10000,3162,0.1,TRUE,TRUE
3778,3,0.1,NN,100,5,5,28,10000,3162,0.1,TRUE,TRUE
3779,3,0.1,NN,100,5,5,29,10000,3162,0.1,TRUE,TRUE
3780,3,0.1,NN,100,5,5,30,10000,3162,0.1,TRUE,TRUE
3781,3,0.1,NN,100,5,5,31,10000,3162,0.1,TRUE,TRUE
3782,3,0.1,NN,100,5,5,32,10000,3162,0.1,TRUE,TRUE
3783,3,0.1,NN,100,5,5,33,10000,3162,0.1,TRUE,TRUE
3784,3,0.1,NN,100,5,5,34,10000,3162,0.1,TRUE,TRUE
3785,3,0.1,NN,100,5,5,35,10000,3162,0.1,TRUE,TRUE
3786,3,0.1,NN,100,5,5,36,10000,3162,0.1,TRUE,TRUE
3787,3,0.1,NN,100,5,5,37,10000,3162,0.1,TRUE,TRUE
3788,3,0.1,NN,100,5,5,38,10000,3162,0.1,TRUE,TRUE
3789,3,0.1,NN,100,5,5,39,10000,3162,0.1,TRUE,TRUE
3790,3,0.1,NN,100,5,5,40,10000,3162,0.1,TRUE,TRUE
3791,3,0.1,NN,100,5,5,41,10000,3162,0.1,TRUE,TRUE
3792,3,0.1,NN,100,5,5,42,10000,3162,0.1,TRUE,TRUE
3793,3,0.1,NN,100,5,5,43,10000,3162,0.1,TRUE,TRUE
3794,3,0.1,NN,100,5,5,44,10000,3162,0.1,TRUE,TRUE
3795,3,0.1,NN,100,5,5,45,10000,3162,0.1,TRUE,TRUE
3796,3,0.1,NN,100,5,5,46,10000,3162,0.1,TRUE,TRUE
3797,3,0.1,NN,100,5,5,47,10000,3162,0.1,TRUE,TRUE
3798,3,0.1,NN,100,5,5,48,10000,3162,0.1,TRUE,TRUE
3799,3,0.1,NN,100,5,5,49,10000,3162,0.1,TRUE,TRUE
3800,3,0.1,NN,100,5,5,50,10000,3162,0.1,TRUE,TRUE
3801,3,0.1,NN,316,5,5,1,10000,3162,0.1,TRUE,TRUE
3802,3,0.1,NN,316,5,5,2,10000,3162,0.1,TRUE,TRUE
3803,3,0.1,NN,316,5,5,3,10000,3162,0.1,TRUE,TRUE
3804,3,0.1,NN,316,5,5,4,10000,3162,0.1,TRUE,TRUE
3805,3,0.1,NN,316,5,5,5,10000,3162,0.1,TRUE,TRUE
3806,3,0.1,NN,316,5,5,6,10000,3162,0.1,TRUE,TRUE
3807,3,0.1,NN,316,5,5,7,10000,3162,0.1,TRUE,TRUE
3808,3,0.1,NN,316,5,5,8,10000,3162,0.1,TRUE,TRUE
3809,3,0.1,NN,316,5,5,9,10000,3162,0.1,TRUE,TRUE
3810,3,0.1,NN,316,5,5,10,10000,3162,0.1,TRUE,TRUE
3811,3,0.1,NN,316,5,5,11,10000,3162,0.1,TRUE,TRUE
3812,3,0.1,NN,316,5,5,12,10000,3162,0.1,TRUE,TRUE
3813,3,0.1,NN,316,5,5,13,10000,3162,0.1,TRUE,TRUE
3814,3,0.1,NN,316,5,5,14,10000,3162,0.1,TRUE,TRUE
3815,3,0.1,NN,316,5,5,15,10000,3162,0.1,TRUE,TRUE
3816,3,0.1,NN,316,5,5,16,10000,3162,0.1,TRUE,TRUE
3817,3,0.1,NN,316,5,5,17,10000,3162,0.1,TRUE,TRUE
3818,3,0.1,NN,316,5,5,18,10000,3162,0.1,TRUE,TRUE
3819,3,0.1,NN,316,5,5,19,10000,3162,0.1,TRUE,TRUE
3820,3,0.1,NN,316,5,5,20,10000,3162,0.1,TRUE,TRUE
3821,3,0.1,NN,316,5,5,21,10000,3162,0.1,TRUE,TRUE
3822,3,0.1,NN,316,5,5,22,10000,3162,0.1,TRUE,TRUE
3823,3,0.1,NN,316,5,5,23,10000,3162,0.1,TRUE,TRUE
3824,3,0.1,NN,316,5,5,24,10000,3162,0.1,TRUE,TRUE
3825,3,0.1,NN,316,5,5,25,10000,3162,0.1,TRUE,TRUE
3826,3,0.1,NN,316,5,5,26,10000,3162,0.1,TRUE,TRUE
3827,3,0.1,NN,316,5,5,27,10000,3162,0.1,TRUE,TRUE
3828,3,0.1,NN,316,5,5,28,10000,3162,0.1,TRUE,TRUE
3829,3,0.1,NN,316,5,5,29,10000,3162,0.1,TRUE,TRUE
3830,3,0.1,NN,316,5,5,30,10000,3162,0.1,TRUE,TRUE
3831,3,0.1,NN,316,5,5,31,10000,3162,0.1,TRUE,TRUE
3832,3,0.1,NN,316,5,5,32,10000,3162,0.1,TRUE,TRUE
3833,3,0.1,NN,316,5,5,33,10000,3162,0.1,TRUE,TRUE
3834,3,0.1,NN,316,5,5,34,10000,3162,0.1,TRUE,TRUE
3835,3,0.1,NN,316,5,5,35,10000,3162,0.1,TRUE,TRUE
3836,3,0.1,NN,316,5,5,36,10000,3162,0.1,TRUE,TRUE
3837,3,0.1,NN,316,5,5,37,10000,3162,0.1,TRUE,TRUE
3838,3,0.1,NN,316,5,5,38,10000,3162,0.1,TRUE,TRUE
3839,3,0.1,NN,316,5,5,39,10000,3162,0.1,TRUE,TRUE
3840,3,0.1,NN,316,5,5,40,10000,3162,0.1,TRUE,TRUE
3841,3,0.1,NN,316,5,5,41,10000,3162,0.1,TRUE,TRUE
3842,3,0.1,NN,316,5,5,42,10000,3162,0.1,TRUE,TRUE
3843,3,0.1,NN,316,5,5,43,10000,3162,0.1,TRUE,TRUE
3844,3,0.1,NN,316,5,5,44,10000,3162,0.1,TRUE,TRUE
3845,3,0.1,NN,316,5,5,45,10000,3162,0.1,TRUE,TRUE
3846,3,0.1,NN,316,5,5,46,10000,3162,0.1,TRUE,TRUE
3847,3,0.1,NN,316,5,5,47,10000,3162,0.1,TRUE,TRUE
3848,3,0.1,NN,316,5,5,48,10000,3162,0.1,TRUE,TRUE
3849,3,0.1,NN,316,5,5,49,10000,3162,0.1,TRUE,TRUE
3850,3,0.1,NN,316,5,5,50,10000,3162,0.1,TRUE,TRUE
3851,3,0.1,NN,1000,5,5,1,10000,3162,0.1,TRUE,TRUE
3852,3,0.1,NN,1000,5,5,2,10000,3162,0.1,TRUE,TRUE
3853,3,0.1,NN,1000,5,5,3,10000,3162,0.1,TRUE,TRUE
3854,3,0.1,NN,1000,5,5,4,10000,3162,0.1,TRUE,TRUE
3855,3,0.1,NN,1000,5,5,5,10000,3162,0.1,TRUE,TRUE
3856,3,0.1,NN,1000,5,5,6,10000,3162,0.1,TRUE,TRUE
3857,3,0.1,NN,1000,5,5,7,10000,3162,0.1,TRUE,TRUE
3858,3,0.1,NN,1000,5,5,8,10000,3162,0.1,TRUE,TRUE
3859,3,0.1,NN,1000,5,5,9,10000,3162,0.1,TRUE,TRUE
3860,3,0.1,NN,1000,5,5,10,10000,3162,0.1,TRUE,TRUE
3861,3,0.1,NN,1000,5,5,11,10000,3162,0.1,TRUE,TRUE
3862,3,0.1,NN,1000,5,5,12,10000,3162,0.1,TRUE,TRUE
3863,3,0.1,NN,1000,5,5,13,10000,3162,0.1,TRUE,TRUE
3864,3,0.1,NN,1000,5,5,14,10000,3162,0.1,TRUE,TRUE
3865,3,0.1,NN,1000,5,5,15,10000,3162,0.1,TRUE,TRUE
3866,3,0.1,NN,1000,5,5,16,10000,3162,0.1,TRUE,TRUE
3867,3,0.1,NN,1000,5,5,17,10000,3162,0.1,TRUE,TRUE
3868,3,0.1,NN,1000,5,5,18,10000,3162,0.1,TRUE,TRUE
3869,3,0.1,NN,1000,5,5,19,10000,3162,0.1,TRUE,TRUE
3870,3,0.1,NN,1000,5,5,20,10000,3162,0.1,TRUE,TRUE
3871,3,0.1,NN,1000,5,5,21,10000,3162,0.1,TRUE,TRUE
3872,3,0.1,NN,1000,5,5,22,10000,3162,0.1,TRUE,TRUE
3873,3,0.1,NN,1000,5,5,23,10000,3162,0.1,TRUE,TRUE
3874,3,0.1,NN,1000,5,5,24,10000,3162,0.1,TRUE,TRUE
3875,3,0.1,NN,1000,5,5,25,10000,3162,0.1,TRUE,TRUE
3876,3,0.1,NN,1000,5,5,26,10000,3162,0.1,TRUE,TRUE
3877,3,0.1,NN,1000,5,5,27,10000,3162,0.1,TRUE,TRUE
3878,3,0.1,NN,1000,5,5,28,10000,3162,0.1,TRUE,TRUE
3879,3,0.1,NN,1000,5,5,29,10000,3162,0.1,TRUE,TRUE
3880,3,0.1,NN,1000,5,5,30,10000,3162,0.1,TRUE,TRUE
3881,3,0.1,NN,1000,5,5,31,10000,3162,0.1,TRUE,TRUE
3882,3,0.1,NN,1000,5,5,32,10000,3162,0.1,TRUE,TRUE
3883,3,0.1,NN,1000,5,5,33,10000,3162,0.1,TRUE,TRUE
3884,3,0.1,NN,1000,5,5,34,10000,3162,0.1,TRUE,TRUE
3885,3,0.1,NN,1000,5,5,35,10000,3162,0.1,TRUE,TRUE
3886,3,0.1,NN,1000,5,5,36,10000,3162,0.1,TRUE,TRUE
3887,3,0.1,NN,1000,5,5,37,10000,3162,0.1,TRUE,TRUE
3888,3,0.1,NN,1000,5,5,38,10000,3162,0.1,TRUE,TRUE
3889,3,0.1,NN,1000,5,5,39,10000,3162,0.1,TRUE,TRUE
3890,3,0.1,NN,1000,5,5,40,10000,3162,0.1,TRUE,TRUE
3891,3,0.1,NN,1000,5,5,41,10000,3162,0.1,TRUE,TRUE
3892,3,0.1,NN,1000,5,5,42,10000,3162,0.1,TRUE,TRUE
3893,3,0.1,NN,1000,5,5,43,10000,3162,0.1,TRUE,TRUE
3894,3,0.1,NN,1000,5,5,44,10000,3162,0.1,TRUE,TRUE
3895,3,0.1,NN,1000,5,5,45,10000,3162,0.1,TRUE,TRUE
3896,3,0.1,NN,1000,5,5,46,10000,3162,0.1,TRUE,TRUE
3897,3,0.1,NN,1000,5,5,47,10000,3162,0.1,TRUE,TRUE
3898,3,0.1,NN,1000,5,5,48,10000,3162,0.1,TRUE,TRUE
3899,3,0.1,NN,1000,5,5,49,10000,3162,0.1,TRUE,TRUE
3900,3,0.1,NN,1000,5,5,50,10000,3162,0.1,TRUE,TRUE
3901,3,0.1,NN,3162,5,5,1,10000,3162,0.1,TRUE,TRUE
3902,3,0.1,NN,3162,5,5,2,10000,3162,0.1,TRUE,TRUE
3903,3,0.1,NN,3162,5,5,3,10000,3162,0.1,TRUE,TRUE
3904,3,0.1,NN,3162,5,5,4,10000,3162,0.1,TRUE,TRUE
3905,3,0.1,NN,3162,5,5,5,10000,3162,0.1,TRUE,TRUE
3906,3,0.1,NN,3162,5,5,6,10000,3162,0.1,TRUE,TRUE
3907,3,0.1,NN,3162,5,5,7,10000,3162,0.1,TRUE,TRUE
3908,3,0.1,NN,3162,5,5,8,10000,3162,0.1,TRUE,TRUE
3909,3,0.1,NN,3162,5,5,9,10000,3162,0.1,TRUE,TRUE
3910,3,0.1,NN,3162,5,5,10,10000,3162,0.1,TRUE,TRUE
3911,3,0.1,NN,3162,5,5,11,10000,3162,0.1,TRUE,TRUE
3912,3,0.1,NN,3162,5,5,12,10000,3162,0.1,TRUE,TRUE
3913,3,0.1,NN,3162,5,5,13,10000,3162,0.1,TRUE,TRUE
3914,3,0.1,NN,3162,5,5,14,10000,3162,0.1,TRUE,TRUE
3915,3,0.1,NN,3162,5,5,15,10000,3162,0.1,TRUE,TRUE
3916,3,0.1,NN,3162,5,5,16,10000,3162,0.1,TRUE,TRUE
3917,3,0.1,NN,3162,5,5,17,10000,3162,0.1,TRUE,TRUE
3918,3,0.1,NN,3162,5,5,18,10000,3162,0.1,TRUE,TRUE
3919,3,0.1,NN,3162,5,5,19,10000,3162,0.1,TRUE,TRUE
3920,3,0.1,NN,3162,5,5,20,10000,3162,0.1,TRUE,TRUE
3921,3,0.1,NN,3162,5,5,21,10000,3162,0.1,TRUE,TRUE
3922,3,0.1,NN,3162,5,5,22,10000,3162,0.1,TRUE,TRUE
3923,3,0.1,NN,3162,5,5,23,10000,3162,0.1,TRUE,TRUE
3924,3,0.1,NN,3162,5,5,24,10000,3162,0.1,TRUE,TRUE
3925,3,0.1,NN,3162,5,5,25,10000,3162,0.1,TRUE,TRUE
3926,3,0.1,NN,3162,5,5,26,10000,3162,0.1,TRUE,TRUE
3927,3,0.1,NN,3162,5,5,27,10000,3162,0.1,TRUE,TRUE
3928,3,0.1,NN,3162,5,5,28,10000,3162,0.1,TRUE,TRUE
3929,3,0.1,NN,3162,5,5,29,10000,3162,0.1,TRUE,TRUE
3930,3,0.1,NN,3162,5,5,30,10000,3162,0.1,TRUE,TRUE
3931,3,0.1,NN,3162,5,5,31,10000,3162,0.1,TRUE,TRUE
3932,3,0.1,NN,3162,5,5,32,10000,3162,0.1,TRUE,TRUE
3933,3,0.1,NN,3162,5,5,33,10000,3162,0.1,TRUE,TRUE
3934,3,0.1,NN,3162,5,5,34,10000,3162,0.1,TRUE,TRUE
3935,3,0.1,NN,3162,5,5,35,10000,3162,0.1,TRUE,TRUE
3936,3,0.1,NN,3162,5,5,36,10000,3162,0.1,TRUE,TRUE
3937,3,0.1,NN,3162,5,5,37,10000,3162,0.1,TRUE,TRUE
3938,3,0.1,NN,3162,5,5,38,10000,3162,0.1,TRUE,TRUE
3939,3,0.1,NN,3162,5,5,39,10000,3162,0.1,TRUE,TRUE
3940,3,0.1,NN,3162,5,5,40,10000,3162,0.1,TRUE,TRUE
3941,3,0.1,NN,3162,5,5,41,10000,3162,0.1,TRUE,TRUE
3942,3,0.1,NN,3162,5,5,42,10000,3162,0.1,TRUE,TRUE
3943,3,0.1,NN,3162,5,5,43,10000,3162,0.1,TRUE,TRUE
3944,3,0.1,NN,3162,5,5,44,10000,3162,0.1,TRUE,TRUE
3945,3,0.1,NN,3162,5,5,45,10000,3162,0.1,TRUE,TRUE
3946,3,0.1,NN,3162,5,5,46,10000,3162,0.1,TRUE,TRUE
3947,3,0.1,NN,3162,5,5,47,10000,3162,0.1,TRUE,TRUE
3948,3,0.1,NN,3162,5,5,48,10000,3162,0.1,TRUE,TRUE
3949,3,0.1,NN,3162,5,5,49,10000,3162,0.1,TRUE,TRUE
3950,3,0.1,NN,3162,5,5,50,10000,3162,0.1,TRUE,TRUE
3951,3,0.1,NN,10000,5,5,1,10000,3162,0.1,TRUE,TRUE
3952,3,0.1,NN,10000,5,5,2,10000,3162,0.1,TRUE,TRUE
3953,3,0.1,NN,10000,5,5,3,10000,3162,0.1,TRUE,TRUE
3954,3,0.1,NN,10000,5,5,4,10000,3162,0.1,TRUE,TRUE
3955,3,0.1,NN,10000,5,5,5,10000,3162,0.1,TRUE,TRUE
